codigo_SGO,Identificacao_OAE,UF,Rodovia_(BR),km,Extensao_(m),Largura_(m),Tipo_Estrutura,Latitude,Longitude,Nota_Atual_SGO_(2021),Visita_SR_(Data_Realizada),Data_Inspecao_Realizada,Visita_na_OAE,Faixa_Extensao_OAE,Corredor,Obs.:,Tipo_Inspecao 
150150,"Ponte km 155,12",MA,135,"155,12","17,57","7,56",Viga de concreto armado,-3.8062,-44.512,"3",20/01/2026,08/04/2026,,OAE<=20m (A1),5,,InR
150221,Ponte sobre o Riacho Bombasa,MA,222,"262,74","7,35","7,5",Viga de concreto armado,-3.57365,-44.68325,"1",20/01/2026,08/04/2026,,OAE<=20m (A1),20,,InR
150222,"Viaduto km 263,44",MA,222,"263,44","100,1","12,75",Viga de concreto protendido,-3.57253333,-44.68956667,"4",20/01/2026,08/04/2026,,60>OAE<=120m (A3),20,,InR
150072,"Ponte km 277,81",MA,222,"277,81","16,5","8,13",Viga de concreto armado,-3.4789,-44.76676667,"2",20/01/2026,08/04/2026,,OAE<=20m (A1),20,,InR
230060,Ponte sobre o Córrego Salobro,TO,10,"207,05","44,2","8,9",Viga de concreto armado,-11.78383333,-47.71725,"3",05/02/2026,08/04/2026,,20<OAE<=60m (A2),3,,InR
230059,Ponte sobre o Rio Água Suja II,TO,10,"221,5","38","9",Viga de concreto armado,-11.67521667,-47.73366667,"4",05/02/2026,08/04/2026,,20<OAE<=60m (A2),3,,InR
230082,Ponte sobre o Rio Bagagem,TO,10,"235,7","60","9",Viga de concreto armado,-11.56535,-47.79221667,"4",05/02/2026,08/04/2026,,20<OAE<=60m (A2),3,,InR
230057,Ponte sobre o Córrego Barreiras,TO,10,"508,34","35","12,8",Viga de concreto protendido,-9.92225,-47.98681667,"4",05/02/2026,08/04/2026,,20<OAE<=60m (A2),3,,InR
230094,Ponte sobre o Rio Sono III,TO,10,"528,06","130","12,8",Viga de concreto protendido,-9.80911667,-47.88486667,"2",05/02/2026,08/04/2026,,120<OAE<=500m (A4),3,,InR
230125,Ponte sobre o Córrego Brejo D'ela,TO,10,"550,53","20","4,6",Viga de concreto armado,-9.70608333,-47.84026667,"2",05/02/2026,08/04/2026,,OAE<=20m (A1),3,,InR
150116,Ponte sobre o Rio Mearim,MA,222,"280,31","242,1","10,08",Viga de concreto protendido,-3.46108333,-44.77968333,"3",20/01/2026,09/04/2026,,120<OAE<=500m (A4),20,,InR
150107,Ponte sobre o Igarapé Jaguari,MA,222,"289,63","30","10,33",Laje de concreto armado,-3.45206667,-44.85365,"4",20/01/2026,09/04/2026,,20<OAE<=60m (A2),20,,InR
150109,Ponte sobre o Igarapé Prequeú,MA,222,"294,23","9,75","8,45",Laje de concreto armado,-3.47156667,-44.87245,"3",20/01/2026,09/04/2026,,OAE<=20m (A1),20,,InR
260013,Ponte sobre o Igarapé Kall,RR,174,"288,7","15","9,9",Viga de concreto armado,1.42643333,-60.69321667,"4",05/02/2026,09/04/2026,,OAE<=20m (A1),2,,InR
260011,Ponte sobre o Igarapé Seco,RR,174,"304,73","45","10",Viga de concreto protendido,1.48406667,-60.82195,"4",05/02/2026,09/04/2026,,20<OAE<=60m (A2),2,,InR
230083,Ponte sobre o Rio das Pedras,TO,10,"249,08","59,8","9",Viga de concreto armado,-11.48213333,-47.87053333,"3",05/02/2026,09/04/2026,,20<OAE<=60m (A2),3,,InR
230061,Ponte sobre o Ribeirão Formiguinha,TO,10,"256,93","36","9",Viga de concreto armado,-11.44566667,-47.92411667,"4",05/02/2026,09/04/2026,,20<OAE<=60m (A2),3,,InR
230092,Ponte sobre o Ribeirão Taquaruçu Grande (LD),TO,10,"431,43","79,8","12,2",Viga de concreto armado,-10.28983333,-48.29733333,"4",05/02/2026,09/04/2026,,60>OAE<=120m (A3),3,,InR
230093,Ponte sobre o Ribeirão Taquaruçu Grande (LE),TO,10,"431,43","79,3","12,3",Viga de concreto armado,-10.28983333,-48.29766667,"4",05/02/2026,09/04/2026,,60>OAE<=120m (A3),3,,InR
230063,"Viaduto km 435,75 (LD)",TO,10,"435,75","46","12",Viga caixão de concreto armado,-10.25545,-48.31126667,"4",05/02/2026,09/04/2026,,20<OAE<=60m (A2),3,,InR
230064,"Viaduto km 435,76 (LE)",TO,10,"435,76","46","12",Viga caixão de concreto armado,-10.25545,-48.31153333,"4",05/02/2026,09/04/2026,,20<OAE<=60m (A2),3,,InR
150026,Ponte sobre o Rio Cocal,MA,230,"394,63","79","8,6",Viga de concreto armado,-7.44688333,-46.00933333,"4",20/01/2026,10/04/2026,,60>OAE<=120m (A3),13,,InR
150044,Ponte sobre o Rio Maravilha,MA,230,"397,6","70","8,6",Viga de concreto armado,-7.4714,-46.01991667,"4",20/01/2026,10/04/2026,,60>OAE<=120m (A3),13,,InR
260017,Ponte sobre o Rio Itã,RR,174,"295,97","89,5","9,9",Viga de concreto armado,1.45195,-60.75201667,"3",05/02/2026,10/04/2026,,60>OAE<=120m (A3),2,,InR
260006,"Ponte km 305,83",RR,174,"305,83","45","10",Viga de concreto armado,1.48221667,-60.83166667,"4",05/02/2026,10/04/2026,,20<OAE<=60m (A2),2,,InR
230084,Ponte sobre o Rio Formiga,TO,10,"306,11","119,6","9",Viga de concreto armado,-11.27475,-48.19608333,"4",05/02/2026,10/04/2026,,60>OAE<=120m (A3),3,,InR
127,Ponte  ,TO,10,"375,733","52","10,5",Não informado,-10.9349,-48.318112,"-",05/02/2026,10/04/2026,,20<OAE<=60m (A2),3,,InCR
128,Ponte,TO,10,"384,059","80","10,5",Não informado,-10.879942,-48.355037,"-",05/02/2026,10/04/2026,,60>OAE<=120m (A3),3,,InCR
230140,Passarela,TO,10,"422,75","0","-",Não informado,-10.327673,-48.297879,"-",05/02/2026,10/04/2026,,OAE<=20m (A1),3,Passarela,InCR
230047,"Viaduto km 428,20",TO,10,"428,2","11,9","25,9",Laje de concreto armado,-10.31818333,-48.29723333,"4",05/02/2026,10/04/2026,,OAE<=20m (A1),3,,InR
260043,Ponte sobre o Rio Barauana,RR,174,"309,32","165,5","9,9",Viga de concreto armado,1.47638333,-60.86286667,"4",05/02/2026,11/04/2026,,120<OAE<=500m (A4),2,,InR
260070,"Ponte km 16,42",RR,174,"16,42","50,5","9,8",Viga de concreto protendido,2.87178333,-60.79301667,"4",05/02/2026,13/04/2026,,20<OAE<=60m (A2),5,,InR
129,Ponte,TO,10,"393,767","52","10,5",Não informado,-10.794141,-48.366352,"-",05/02/2026,13/04/2026,,20<OAE<=60m (A2),3,,InCR
131,Ponte (LD),TO,10,"406,048","53,5","10,5",Não informado,-10.702253,-48.3969,"-",05/02/2026,13/04/2026,,20<OAE<=60m (A2),3,,InCR
130,Ponte (LE),TO,10,"406,053","53,5","10,5",Não informado,-10.702081,-48.397077,"-",05/02/2026,13/04/2026,,20<OAE<=60m (A2),3,,InCR
230022,Ponte sobre o Rio São João,TO,153,"328,82","29,7","10",Viga de concreto armado,-8.7862,-48.51203333,"3",05/02/2026,13/04/2026,,20<OAE<=60m (A2),7,,InR
230021,Ponte sobre o Ribeirão Água Fria,TO,153,"307,78","39,7","8,2",Viga de concreto armado,-8.601,-48.48263333,"2",05/02/2026,13/04/2026,,20<OAE<=60m (A2),7,,InR
230020,Ponte sobre o Rio Feio,TO,153,"283,1","39,6","8,2",Viga de concreto armado,-8.38001667,-48.48915,"3",05/02/2026,13/04/2026,,20<OAE<=60m (A2),7,,InR
230019,Ponte sobre o Córrego Água Fria,TO,153,"251,48","40","10",Viga de concreto armado,-8.0994,-48.46811667,"3",05/02/2026,13/04/2026,,20<OAE<=60m (A2),7,,InR
230018,Viaduto Colinas do Tocantins II,TO,153,"245,08","22,9","12,5",Laje de concreto armado,-8.0421,-48.46623333,"4",05/02/2026,13/04/2026,,20<OAE<=60m (A2),7,,InR
230050,Viaduto Colinas do Tocantins I,TO,153,"245,02","22,9","12,5",Laje de concreto armado,-8.04156667,-48.46623333,"4",05/02/2026,13/04/2026,,20<OAE<=60m (A2),7,,InR
150091,"Ponte km 99,79",MA,222,"99,79","6,3","8,2",Viga de concreto armado,-3.702,-43.54306667,"3",20/01/2026,14/04/2026,,OAE<=20m (A1),4,,InR
150092,"Ponte km 112,85",MA,222,"112,85","10,9","8,2",Viga de concreto armado,-3.62638333,-43.61563333,"2",20/01/2026,14/04/2026,,OAE<=20m (A1),4,,InR
150093,"Ponte km 114,92",MA,222,"114,92","9,3","8,2",Viga de concreto armado,-3.61833333,-43.63245,"3",20/01/2026,14/04/2026,,OAE<=20m (A1),4,,InR
150094,Ponte sobre o Riacho Alto Alegre,MA,222,"116,41","70","10,8",Viga de concreto armado,-3.6128,-43.64478333,"2",20/01/2026,14/04/2026,,60>OAE<=120m (A3),4,,InR
150095,"Ponte km 122,15",MA,222,"122,15","13","8,2",Viga de concreto armado,-3.59778333,-43.69263333,"4",20/01/2026,14/04/2026,,OAE<=20m (A1),4,,InR
260068,Ponte sobre o Rio Cauamé,RR,174,"20,66","139","10",Viga de concreto armado,2.90438333,-60.7744,"4",05/02/2026,14/04/2026,,120<OAE<=500m (A4),5,,InR
230090,Ponte sobre o Córrego Água Suja,TO,10,"386,7","79,5","12,1",Viga de concreto armado,-10.53745,-48.37956667,"4",05/02/2026,14/04/2026,,60>OAE<=120m (A3),3,,InR
230062,Ponte sobre o Córrego Xupê,TO,10,"392","49,2","12,1",Viga de concreto armado,-10.4964,-48.3517,"5",05/02/2026,14/04/2026,,20<OAE<=60m (A2),3,,InR
230091,"Ponte km 403,00",TO,10,"403","79,5","12,1",Viga de concreto armado,-10.4114,-48.31073333,"4",05/02/2026,14/04/2026,,60>OAE<=120m (A3),3,,InR
230119,"Viaduto km 187,92 sobre Ferrovia",TO,235,"187,92","10,9","12,85",Laje de concreto armado,-8.97501667,-48.36678333,"4",05/02/2026,14/04/2026,,OAE<=20m (A1),5,,InR
230120,Ponte sobre o Rio Tocantins,TO,235,"163,59","1059","14",Viga de concreto protendido,-8.994322,-48.17600287,"3",05/02/2026,14/04/2026,,OAE>1000m (A6),5,,InR
230126,Ponte sobre o Ribeirão Gameleirinha,TO,235,"141,66","40","10,8",Viga de concreto armado,-9.04681667,-48.02255,"4",05/02/2026,14/04/2026,,20<OAE<=60m (A2),5,,InR
230128,"Ponte km 91,63",TO,235,"91,63","50","10,8",Viga de concreto armado,-9.10726667,-47.61853333,"4",05/02/2026,14/04/2026,,20<OAE<=60m (A2),5,,InR
150159,"Ponte km 130,01",MA,222,"130,01","12,4","8,2",Viga de concreto armado,-3.60766667,-43.7595,"4",20/01/2026,15/04/2026,,OAE<=20m (A1),4,,InR
150096,"Ponte km 131,74",MA,222,"131,74","11,7","8,2",Viga de concreto armado,-3.6062,-43.77501667,"4",20/01/2026,15/04/2026,,OAE<=20m (A1),4,,InR
150101,Ponte sobre o Rio Iguará,MA,222,"144,91","169","9,4",Viga de concreto protendido,-3.5523,-43.87216667,"4",20/01/2026,15/04/2026,,120<OAE<=500m (A4),4,,InR
150219,Ponte sobre o Riacho Paulica,MA,222,"157,8","70","10,85",Viga de concreto protendido,-3.52053333,-43.97453333,"3",20/01/2026,15/04/2026,,60>OAE<=120m (A3),4,,InR
150231,Ponte sobre o Rio Maravilha I,MA,230,"408,58","70","16,4",Viga de concreto armado,-7.51431667,-46.08086667,"3",20/01/2026,15/04/2026,,60>OAE<=120m (A3),13,,InR
150037,Ponte sobre o Ribeirão Coco,MA,230,"433,5","34","12,8",Viga de concreto armado,-7.45225,-46.29618333,"3",20/01/2026,15/04/2026,,20<OAE<=60m (A2),13,,InR
260031,Ponte sobre o Igarapé Azul,RR,401,"13,01","36,3","8,4",Mista (viga metálica e laje de concreto),2.82598333,-60.59296667,"4",05/02/2026,15/04/2026,,20<OAE<=60m (A2),4,,InR
260061,Ponte sobre o Igarapé Jenipapo,RR,401,"18,7","63","10,2",Mista (viga metálica e laje de concreto),2.86248333,-60.55911667,"4",05/02/2026,15/04/2026,,60>OAE<=120m (A3),4,,InR
230023,Ponte sobre o Rio Tabocão,TO,153,"359,75","60,5","10",Viga de concreto armado,-9.05936667,-48.51928333,"3",05/02/2026,15/04/2026,,20<OAE<=60m (A2),4,,InR
230053,Ponte sobre o Rio Tauá,TO,10,"780,07","14","3,7",Viga de concreto armado,-7.97968333,-47.56145,"2",05/02/2026,15/04/2026,,OAE<=20m (A1),6,,InR
230096,Ponte sobre o Rio Manuel Alves Pequeno,TO,10,"724,67","89,3","5",Viga de concreto armado,-8.38868333,-47.76848333,"2",05/02/2026,15/04/2026,,60>OAE<=120m (A3),6,,InR
230097,Ponte sobre o Córrego Aroeira,TO,10,"753,17","14","4,6",Viga de concreto armado,-8.16695,-47.68686667,"2",05/02/2026,15/04/2026,,OAE<=20m (A1),6,,InR
230045,Ponte sobre o Ribeirão Aldeia Grande,TO,10,"806,91","14,5","4",Viga de concreto armado,-7.81433333,-47.47388333,"3",05/02/2026,15/04/2026,,OAE<=20m (A1),6,,InR
150173,Ponte sobre o Rio Maravilha II,MA,230,"457,01","40","12,85",Viga de concreto armado,-7.37291667,-46.4905,"3",20/01/2026,16/04/2026,,20<OAE<=60m (A2),13,,InR
150027,Ponte sobre o Riacho  Paixão,MA,230,"494,53","40","8,6",Viga de concreto armado,-7.42663333,-46.77673333,"4",20/01/2026,16/04/2026,,20<OAE<=60m (A2),13,,InR
230138,Passarela,TO,153,"411,2","0","-",Metálica,-9.518648,-48.590797,"-",05/02/2026,16/04/2026,,OAE<=20m (A1),4,Passarela,InCR
230024,Ponte sobre o Rio dos Bois,TO,153,"392,66","60","10",Viga de concreto armado,-9.34846667,-48.53968333,"3",05/02/2026,16/04/2026,,20<OAE<=60m (A2),4,,InR
230017,Ponte sobre o Ribeirão Gameleira,TO,153,"241,08","24,5","10",Viga de concreto armado,-8.00596667,-48.4651,"3",05/02/2026,16/04/2026,,20<OAE<=60m (A2),7,,InR
230016,Ponte sobre o Córrego Arraias,TO,153,"201,53","50,9","10",Viga de concreto armado,-7.662,-48.42603333,"3",05/02/2026,16/04/2026,,20<OAE<=60m (A2),8,,InR
230015,Ponte sobre o Rio Pontes,TO,153,"154,79","35","10",Viga de concreto armado,-7.28428333,-48.27745,"4",05/02/2026,16/04/2026,,20<OAE<=60m (A2),8,,InR
230014,Ponte sobre o Rio Lontra (LD),TO,153,"145,47","35","12,45",Viga de concreto protendido,-7.20885,-48.24238333,"4",05/02/2026,16/04/2026,,20<OAE<=60m (A2),8,,InR
230044,Ponte sobre o Rio Lontra (LE),TO,153,"145,47","35","10",Viga de concreto armado,-7.20891667,-48.24226667,"3",05/02/2026,16/04/2026,,20<OAE<=60m (A2),8,,InR
230076,Ponte sobre o Rio Lontra (LE - Marginal),TO,153,"145,46","60","11,2",Viga caixão de concreto armado,-7.20896667,-48.24198333,"4",05/02/2026,16/04/2026,,20<OAE<=60m (A2),8,,InR
230147,Passarela,TO,153,"140,5","0","-",Viga de concreto armado,-7.198745,-48.237437,"-",05/02/2026,16/04/2026,,OAE<=20m (A1),8,Passarela,InCR
150251,Passarela de Dutos - Esteira,MA,135,"12,33","0","-",Treliça metálica,-2.583821,-44.340976,"-",20/01/2026,,06/04/2026,OAE<=20m (A1),1,Passagem de dutos,InCR
150202,"Ponte km 113,35",MA,402,"113,35","85","9,1",Mista (viga metálica e laje de concreto),-2.71761667,-43.4407,"2",20/01/2026,24/02/2026,,60>OAE<=120m (A3),2,,InR
150063,Ponte sobre o Rio Periá,MA,402,"106,01","70","9,15",Mista (viga metálica e laje de concreto),-2.72411667,-43.49723333,"2",20/01/2026,24/02/2026,,60>OAE<=120m (A3),2,,InR
150208,Ponte sobre o Rio Marapy,MA,402,"88,89","50","8,15",Mista (viga metálica e laje de concreto),-2.72921667,-43.63905,"4",20/01/2026,24/02/2026,,20<OAE<=60m (A2),2,,InR
150210,Ponte sobre o Rio Pacas,MA,402,"46,98","95","9,1",Mista (viga metálica e laje de concreto),-2.85095,-43.96478333,"4",20/01/2026,25/02/2026,,60>OAE<=120m (A3),2,,InR
150211,Ponte sobre o Rio Una,MA,402,"39,19","81","9,6",Mista (viga metálica e laje de concreto),-2.8515,-44.033,"4",20/01/2026,25/02/2026,,60>OAE<=120m (A3),2,,InR
150254,Ponte,MA,402,"26,4","10","-",Viga de concreto armado,-2.89769457,-44.11706892,"-",20/01/2026,26/02/2026,,OAE<=20m (A1),2,,InCR
150204,Ponte sobre o Igarapé Miritiua,MA,402,"18,8","12","8,12",Viga de concreto armado,-2.92991667,-44.17036667,"4",20/01/2026,26/02/2026,,OAE<=20m (A1),2,,InR
150055,Ponte sobre o Riacho da Corda,MA,230,"25,47","31","12",Viga de concreto armado,-6.70836667,-43.21975,"3",20/01/2026,25/02/2026,,20<OAE<=60m (A2),18,,InR
150034,Ponte sobre o Riacho do Muquém,MA,230,"32,71","42","9,2",Arco inferior de concreto armado,-6.68563333,-43.27778333,"4",20/01/2026,25/02/2026,,20<OAE<=60m (A2),18,,InR
150229,Pontilhão sobre o Riacho das Lajes,MA,230,"49,22","5,7","10,9",Laje de concreto armado,-6.61156667,-43.39963333,"4",20/01/2026,25/02/2026,,OAE<=20m (A1),18,,InR
150031,Ponte sobre o Riacho Baixãozinho,MA,230,"51,2","11","10,9",Laje de concreto armado,-6.60035,-43.41286667,"4",20/01/2026,25/02/2026,,OAE<=20m (A1),18,,InR
150032,Ponte sobre o Riacho Cachoeira II,MA,230,"7,05","11","10,8",Viga de concreto armado,-6.73913333,-43.06755,"2",20/01/2026,26/02/2026,,OAE<=20m (A1),18,,InR
150035,Ponte sobre o Rio Sucuruju,MA,230,"8,74","11","10,95",Viga de concreto armado,-6.7335,-43.08168333,"2",20/01/2026,26/02/2026,,OAE<=20m (A1),18,,InR
150030,Ponte sobre o Riacho Amola Machado,MA,230,"10,63","6","10,75",Laje de concreto armado,-6.72708333,-43.09751667,"2",20/01/2026,26/02/2026,,OAE<=20m (A1),18,,InR
150230,Ponte sobre o Riacho Grande,MA,230,"12,22","39","12,6",Viga de concreto armado,-6.72166667,-43.1107,"4",20/01/2026,26/02/2026,,20<OAE<=60m (A2),18,,InR
150045,Ponte sobre o Rio Parnaíba,MA,230,"0","317,82","14,13",Viga caixão de concreto protendido,-6.7615,-43.01093333,"3",20/01/2026,27/02/2026,,120<OAE<=500m (A4),18,,InR
150056,Ponte sobre o Riacho dos Porcos,MA,230,"4,22","9","10,8",Viga de concreto armado,-6.74826667,-43.04373333,"2",20/01/2026,27/02/2026,,OAE<=20m (A1),18,,InR
150119,"Ponte km 70,63",MA,135,"70,63","6,5","8,3",Viga de concreto armado,-3.14678333,-44.32776667,"2",20/01/2026,04/03/2026,,OAE<=20m (A1),3,,InR
150049,"Ponte km 556,34",MA,226,"556,34","56","10",Viga de concreto armado,-6.28738333,-47.26938333,"2",20/01/2026,27/04/2026,,20<OAE<=60m (A2),19,,InR
150164,Ponte sobre o Rio Água Boa,MA,226,"549,58","80","10",Viga de concreto armado,-6.2659,-47.21305,"4",20/01/2026,27/04/2026,,60>OAE<=120m (A3),19,,InR
150052,Ponte sobre o Rio Lajeado Novo,MA,226,"528,88","80","10",Viga de concreto armado,-6.19731667,-47.04301667,"2",20/01/2026,27/04/2026,,60>OAE<=120m (A3),19,,InR
150054,Ponte sobre o Rio Santana,MA,226,"477,74","80","10",Viga de concreto armado,-6.03688333,-46.62338333,"3",20/01/2026,27/04/2026,,60>OAE<=120m (A3),19,,InR
150051,Ponte sobre o Rio Grajaú,MA,226,"417,82","121,1","10",Viga de concreto armado,-5.82358333,-46.14116667,"3",20/01/2026,28/04/2026,,60>OAE<=120m (A3),19,,InR
150010,Ponte sobre o Rio Natividade,MA,10,"168,55","24","9,5",Viga de concreto armado,-6.24353333,-47.35103333,"3",20/01/2026,24/04/2026,,20<OAE<=60m (A2),16,,InR
150007,Ponte sobre o Rio Lajeado,MA,10,"186,74","88","9,6",Viga de concreto armado,-6.0829,-47.38186667,"2",20/01/2026,24/04/2026,,60>OAE<=120m (A3),16,,InR
150001,Ponte sobre Rio Arraia,MA,10,"193,67","50","9,2",Viga de concreto armado,-6.02155,-47.38283333,"3",20/01/2026,24/04/2026,,20<OAE<=60m (A2),16,,InR
150008,Ponte sobre o Rio Sumauma,MA,10,"202,56","25","10",Viga de concreto armado,-5.94291667,-47.38375,"3",20/01/2026,24/04/2026,,20<OAE<=60m (A2),16,,InR
150006,Ponte sobre Rio Clementino,MA,10,"211,88","40","9,95",Viga de concreto armado,-5.86406667,-47.35886667,"4",20/01/2026,25/04/2026,,20<OAE<=60m (A2),16,,InR
150005,Ponte sobre o Rio Campo Alegre,MA,10,"215,92","50","10",Viga de concreto armado,-5.8279,-47.35768333,"3",20/01/2026,23/04/2026,,20<OAE<=60m (A2),16,,InR
150002,Ponte sobre o Rio Bananal,MA,10,"237,29","71","10",Viga de concreto armado,-5.64605,-47.3954,"3",20/01/2026,23/04/2026,,60>OAE<=120m (A3),16,,InR
150012,"Viaduto km 246,40 sobre Ferrovia",MA,10,"246,4","17","21,4",Laje de concreto armado,-5.5786,-47.44068333,"4",20/01/2026,23/04/2026,,OAE<=20m (A1),16,,InR
150249,Ponte sobre o Rio Cacau (LD),MA,10,"250,79","61,5","18,3",Viga de concreto protendido,-5.54478333,-47.46305,"4",20/01/2026,20/04/2026,,20<OAE<=60m (A2),16,,InR
150248,Ponte sobre o Rio Cacau (LE),MA,10,"250,8","61,5","18,3",Viga de concreto protendido,-5.54496667,-47.46355,"3",20/01/2026,20/04/2026,,20<OAE<=60m (A2),16,,InR
150003,Ponte sobre o Rio Cacau,MA,10,"250,81","58,95","9,8",Viga de concreto armado,-5.54481667,-47.46343333,"3",20/01/2026,20/04/2026,,20<OAE<=60m (A2),16,,InR
150252,Passarela,MA,10,"253","0","-",Viga de concreto armado,-5.520939,-47.471562,"-",20/01/2026,21/04/2026,,OAE<=20m (A1),16,Passarela,InCR
150212,Viaduto Imperatriz I,MA,10,"253,42","14","11,35",Viga de concreto armado,-5.52305,-47.47153333,"4",20/01/2026,20/04/2026,,OAE<=20m (A1),16,,InR
150213,Viaduto Imperatriz II,MA,10,"253,88","14,95","11,15",Viga de concreto armado,-5.51888333,-47.4716,"4",20/01/2026,21/04/2026,,OAE<=20m (A1),16,,InR
150009,Ponte sobre o Ribeirão Lagoa Cercada,MA,10,"260,46","20,15","9,9",Viga de concreto armado,-5.45926667,-47.4724,"3",20/01/2026,20/04/2026,,OAE<=20m (A1),16,,InR
150235,"Viaduto km 267,29 sobre Ferrovia",MA,10,"267,29","52,8","23,2",Viga de concreto armado,-5.39753333,-47.47296667,"4",20/01/2026,22/04/2026,,20<OAE<=60m (A2),16,,InR
150011,Ponte sobre o Rio Barra Grande,MA,10,"269,18","40","10",Viga de concreto armado,-5.38086667,-47.4765,"3",20/01/2026,22/04/2026,,20<OAE<=60m (A2),16,,InR
150013,"Viaduto km 302,16 sobre Ferrovia",MA,10,"302,16","104,5","12,4",Viga de concreto protendido,-5.09503333,-47.55455,"4",20/01/2026,22/04/2026,,60>OAE<=120m (A3),16,,InR
150004,Ponte sobre o Rio Cajuapara,MA,10,"363,63","45","12,4",Mista (viga metálica e laje de concreto),-4.56968333,-47.49096667,"4",20/01/2026,22/04/2026,,20<OAE<=60m (A2),16,,InR
150086,Ponte sobre o Riacho Angelin,MA,222,"80,5","6,8","8,2",Viga de concreto armado,-3.75381667,-43.38071667,"4",20/01/2026,13/04/2026,,OAE<=20m (A1),4,,InR
150087,Ponte sobre o Riacho Lima,MA,222,"83,84","8,7","8,2",Viga de concreto armado,-3.75053333,-43.41058333,"4",20/01/2026,13/04/2026,,OAE<=20m (A1),4,,InR
150090,"Ponte km 87,22",MA,222,"87,22","7","8,2",Viga de concreto armado,-3.73865,-43.43785,"4",20/01/2026,13/04/2026,,OAE<=20m (A1),4,,InR
150073,"Ponte km 89,81",MA,222,"89,81","7","8,2",Viga de concreto armado,-3.73228333,-43.46021667,"3",20/01/2026,13/04/2026,,OAE<=20m (A1),4,,InR
150246,Ponte sobre o Riacho Fundo,MA,222,"98,07","172","10,8",Viga de concreto armado,-3.70636667,-43.52875,"1",20/01/2026,13/04/2026,,120<OAE<=500m (A4),4,,InR
150097,"Ponte km 181,46",MA,222,"181,46","8","8,3",Viga de concreto armado,-3.48876667,-44.17275,"4",20/01/2026,16/04/2026,,OAE<=20m (A1),4,,InR
150129,"Ponte km 186,69",MA,222,"186,69","13,2","8,3",Viga de concreto armado,-3.47726667,-44.2144,"4",20/01/2026,16/04/2026,,OAE<=20m (A1),4,,InR
150098,"Ponte km 187,98",MA,222,"187,98","8,7","8,3",Viga de concreto armado,-3.4765,-44.22588333,"2",20/01/2026,16/04/2026,,OAE<=20m (A1),4,,InR
150220,"Pontilhão km 202,84",MA,222,"202,84","4,7","8,2",Laje de concreto armado,-3.43003333,-44.3388,"3",20/01/2026,10/04/2026,,OAE<=20m (A1),4,,InR
150099,"Ponte km 203,74",MA,222,"203,74","6,55","8,1",Viga de concreto armado,-3.42343333,-44.34333333,"3",20/01/2026,10/04/2026,,OAE<=20m (A1),4,,InR
150161,Ponte sobre o Rio Itapecuru Mirim,MA,222,"207,61","112","12,8",Arco inferior de concreto armado,-3.39291667,-44.36131667,"3",20/01/2026,10/04/2026,,60>OAE<=120m (A3),4,,InR
150028,Ponte sobre o Riacho das Mortes,MA,230,"514,07","39","8,6",Viga de concreto armado,-7.40963333,-46.94583333,"4",20/01/2026,17/04/2026,,20<OAE<=60m (A2),13,,InR
150029,Ponte sobre o Rio Lajes,MA,230,"529,85","40","8,6",Viga de concreto armado,-7.4114,-47.08856667,"4",20/01/2026,17/04/2026,,20<OAE<=60m (A2),13,,InR
150040,Ponte sobre o Ribeirão Gameleira,MA,230,"537,98","30","8,6",Viga de concreto armado,-7.4128,-47.16223333,"4",20/01/2026,18/04/2026,,20<OAE<=60m (A2),13,,InR
150172,Ponte sobre o Rio Itapicuru,MA,230,"543,7","40","8,6",Viga de concreto armado,-7.40945,-47.21318333,"3",20/01/2026,20/04/2026,,20<OAE<=60m (A2),13,,InR
150039,Ponte sobre o Ribeirão Cipó,MA,230,"547,61","40","8,6",Viga de concreto armado,-7.40068333,-47.24736667,"3",20/01/2026,20/04/2026,,20<OAE<=60m (A2),13,,InR
150038,Ponte sobre o Ribeirão Cavalo Morto,MA,230,"559,1","30","8,6",Viga de concreto armado,-7.37328333,-47.33898333,"3",20/01/2026,20/04/2026,,20<OAE<=60m (A2),13,,InR
150042,Ponte sobre o Ribeirão Gameleira,MA,230,"569,06","30","8,6",Viga de concreto armado,-7.35411667,-47.42583333,"3",20/01/2026,20/04/2026,,20<OAE<=60m (A2),13,,InR
150043,Ponte sobre o Ribeirão Lajes,MA,230,"571,27","40","8,6",Viga de concreto armado,-7.34556667,-47.44383333,"2",20/01/2026,20/04/2026,,20<OAE<=60m (A2),13,,InR
150168,Ponte sobre o Ribeirão Urupuchete,MA,230,"586,98","30","9",Viga de concreto armado,-7.22283333,-47.43143333,"3",20/01/2026,23/04/2026,,20<OAE<=60m (A2),13,,InR
150170,Ponte sobre o Ribeirão Pedra Caída,MA,230,"607,34","30","9,4",Viga de concreto armado,-7.0471,-47.4389,"3",20/01/2026,23/04/2026,,20<OAE<=60m (A2),13,,InR
150033,Ponte sobre o Córrego Brejão,MA,230,"608,86","30","8,8",Viga de concreto armado,-7.03531667,-47.44595,"4",20/01/2026,23/04/2026,,20<OAE<=60m (A2),13,,InR
150041,Ponte sobre o Rio Farinha,MA,230,"629,09","200","12,8",Viga de concreto protendido,-6.86415,-47.46913333,"4",20/01/2026,23/04/2026,,120<OAE<=500m (A4),13,,InR
