NOME;LONGITUDE;LATITUDE;MAIS_SECO
ARUAN+;-51,080556;-14,927222;JUNHO-JULHO-AGOSTO
XAVANTINA;-52,354722;-14,672222;JUNHO-JULHO-AGOSTO
-GUA BOA;-52,150278;-14,076389;JUNHO-JULHO-AGOSTO
PASSAGEM DA  BR-309;-53,998611;-14,611944;JUNHO-JULHO-AGOSTO
PARANATINGA;-54,048889;-14,418611;JUNHO-JULHO-AGOSTO
AREN-POLIS (CANA+);-56,848889;-14,52;JUNHO-JULHO-AGOSTO
NORTEL-NDIA;-56,813889;-14,451111;JUNHO-JULHO-AGOSTO
QUEBË;-56,1225;-14,652778;JUNHO-JULHO-AGOSTO
TAPIRAPU+;-57,767778;-14,850556;JUNHO-JULHO-AGOSTO
TANGAR- DA SERRA;-57,468056;-14,631944;JUNHO-JULHO-AGOSTO
DECIOL-NDIA;-57,506667;-14,183889;JUNHO-JULHO-AGOSTO
BRASFOR;-58,234167;-14,385278;JUNHO-JULHO-AGOSTO
FAZENDA SANTA S+;-47,156944;-15,216111;JUNHO-JULHO-AGOSTO
MIMOSO;-48,159444;-15,0575;JUNHO-JULHO-AGOSTO
PIRENËPOLIS;-48,95;-15,85;JUNHO-JULHO-AGOSTO
GOIAN+SIA;-49,120556;-15,328889;JUNHO-JULHO-AGOSTO
ITAPURANGA;-49,943611;-15,564167;JUNHO-JULHO-AGOSTO
JARAGU-;-49,328889;-15,719722;JUNHO-JULHO-AGOSTO
NOVA AM+RICA;-49,892222;-15,020833;JUNHO-JULHO-AGOSTO
URUANA;-49,690833;-15,496111;JUNHO-JULHO-AGOSTO
ITAPIRAPUA;-50,608611;-15,815833;JUNHO-JULHO-AGOSTO
JEROAQUARA;-50,500278;-15,373056;JUNHO-JULHO-AGOSTO
TRAVESS+O;-50,704722;-15,368889;JUNHO-JULHO-AGOSTO
BRIT-NIA;-51,163611;-15,246667;JUNHO-JULHO-AGOSTO
MONTES CLAROS DE GOI-S;-51,356667;-15,605556;JUNHO-JULHO-AGOSTO
PERES;-51,852778;-15,889722;JUNHO-JULHO-AGOSTO
SANTA F+;-51,104444;-15,767222;JUNHO-JULHO-AGOSTO
TORIQUEJE;-53,054722;-15,250278;JUNHO-JULHO-AGOSTO
RIO DAS MORTES;-54,175833;-15,314722;JUNHO-JULHO-AGOSTO
JACIARA;-54,967222;-15,988333;JUNHO-JULHO-AGOSTO
CHAPADA DOS GUIMAR+ES;-55,728889;-15,468889;JUNHO-JULHO-AGOSTO
S+O JOS+ DA SERRA;-55,323056;-15,836944;JUNHO-JULHO-AGOSTO
NOSSA SENHORA DA GUIA;-56,217778;-15,356111;JUNHO-JULHO-AGOSTO
N.S. LIVRAMENTO - BOSQUE F. BARROS;-56,350833;-15,774167;JUNHO-JULHO-AGOSTO
ACORIZAL;-56,365556;-15,206667;JUNHO-JULHO-AGOSTO
SECO (FAZENDA SECO);-56,095833;-15,635278;JUNHO-JULHO-AGOSTO
PORTO ESTRELA;-57,231111;-15,325833;JUNHO-JULHO-AGOSTO
BARRA DO BUGRES;-57,177778;-15,068333;JUNHO-JULHO-AGOSTO
PONTES E LACERDA;-59,353611;-15,215556;JUNHO-JULHO-AGOSTO
MATO GROSSO;-59,949167;-15,0075;JUNHO-JULHO-AGOSTO
FAZENDA AREI+O;-60,031667;-15,400278;JUNHO-JULHO-AGOSTO
CRISTALINA;-47,606111;-16,756389;JUNHO-JULHO-AGOSTO
MINGONE;-47,936667;-16,155833;JUNHO-JULHO-AGOSTO
PONTE AN-POLIS - BRAS-LIA;-48,508333;-16,083333;JUNHO-JULHO-AGOSTO
VIANËPOLIS;-48,524722;-16,746389;JUNHO-JULHO-AGOSTO
ARAGOI-NIA;-49,452222;-16,911944;JUNHO-JULHO-AGOSTO
GOIAN-POLIS;-49,020278;-16,516389;JUNHO-JULHO-AGOSTO
INHUMAS;-49,494167;-16,346389;JUNHO-JULHO-AGOSTO
ITABERA-;-49,800278;-16,030278;JUNHO-JULHO-AGOSTO
OURO VERDE DE GOI-S;-49,143611;-16,228056;JUNHO-JULHO-AGOSTO
PALMEIRAS DE GOI-S;-49,928611;-16,803056;JUNHO-JULHO-AGOSTO
TRINDADE;-49,486389;-16,659444;JUNHO-JULHO-AGOSTO
CACHOEIRA DE GOI-S;-50,648889;-16,668056;JUNHO-JULHO-AGOSTO
CËRREGO DO OURO;-50,556667;-16,298611;JUNHO-JULHO-AGOSTO
ISRAEL-NDIA;-50,905278;-16,316389;JUNHO-JULHO-AGOSTO
TURV-NIA;-50,132778;-16,609444;JUNHO-JULHO-AGOSTO
CAIAPONIA;-51,810278;-16,948889;JUNHO-JULHO-AGOSTO
PIRANHAS;-51,821389;-16,423333;JUNHO-JULHO-AGOSTO
S+O FERREIRA;-51,469444;-16,3025;JUNHO-JULHO-AGOSTO
BOM JARDIM DE GOI-S;-52,168333;-16,208611;JUNHO-JULHO-AGOSTO
TORIXOREU;-52,549722;-16,200556;JUNHO-JULHO-AGOSTO
TESOURO;-53,5475;-16,077778;JUNHO-JULHO-AGOSTO
GUIRATINGA;-53,759167;-16,350833;JUNHO-JULHO-AGOSTO
ALTO GARÃAS;-53,533056;-16,943889;JUNHO-JULHO-AGOSTO
RONDONËPOLIS;-54,656389;-16,470556;JUNHO-JULHO-AGOSTO
SANTA TEREZINHA;-54,263889;-16,673333;JUNHO-JULHO-AGOSTO
SANTA ESCOL-STICA;-54,407222;-16,842222;JUNHO-JULHO-AGOSTO
BAR+O DE MELGAÃO;-55,945833;-16,193889;JUNHO-JULHO-AGOSTO
TAIAM+;-55,521389;-16,7275;JUNHO-JULHO-AGOSTO
POCONE;-56,545833;-16,320278;JUNHO-JULHO-AGOSTO
S+O JO+O;-56,632778;-16,944444;JUNHO-JULHO-AGOSTO
PONTE S+O MARCOS;-47,158056;-17,028333;JUNHO-JULHO-AGOSTO
CAMPO ALEGRE DE GOI-S;-47,555556;-17,504167;JUNHO-JULHO-AGOSTO
CRISTIANËPOLIS;-48,714444;-17,191944;JUNHO-JULHO-AGOSTO
ESTAÃ+O VER-SSIMO;-48,175278;-17,971944;JUNHO-JULHO-AGOSTO
MARZAG+O;-48,641389;-17,982778;JUNHO-JULHO-AGOSTO
MONTES CLAROS;-48,133333;-17,129722;JUNHO-JULHO-AGOSTO
PIRES DO RIO I;-48,270833;-17,303889;JUNHO-JULHO-AGOSTO
ED+IA (ALEGRETE);-49,930278;-17,341389;JUNHO-JULHO-AGOSTO
FAZENDA BOA VISTA;-49,688333;-17,106944;JUNHO-JULHO-AGOSTO
JOVI-NIA;-49,616944;-17,81;JUNHO-JULHO-AGOSTO
MORRINHOS;-49,115278;-17,7325;JUNHO-JULHO-AGOSTO
PONTALINA;-49,441111;-17,516667;JUNHO-JULHO-AGOSTO
PIRACANJUBA;-49,025556;-17,307222;JUNHO-JULHO-AGOSTO
CROM-NIA;-49,378889;-17,291111;JUNHO-JULHO-AGOSTO
BARRA DO MONJOLO;-50,180833;-17,732222;JUNHO-JULHO-AGOSTO
FAZENDA NOVA DO TURVO;-50,289444;-17,079167;JUNHO-JULHO-AGOSTO
PONTE RODAGEM;-50,681944;-17,325833;JUNHO-JULHO-AGOSTO
FAZENDA PARA-SO;-50,774167;-17,465833;JUNHO-JULHO-AGOSTO
PARAUNA;-50,446944;-16,948889;JUNHO-JULHO-AGOSTO
PONTE RIO DOCE;-51,39;-17,860833;JUNHO-JULHO-AGOSTO
BENJAMIN  BARROS;-52,169167;-17,685833;JUNHO-JULHO-AGOSTO
MONTIVIDIU;-51,260833;-17,328333;JUNHO-JULHO-AGOSTO
FAZENDA S+O BERNARDO;-52,882778;-17,688056;JUNHO-JULHO-AGOSTO
PONTE DO CEDRO;-52,601389;-17,579444;JUNHO-JULHO-AGOSTO
BOM JARDIM;-52,169167;-17,717778;JUNHO-JULHO-AGOSTO
ALTO ARAGUAIA;-53,216667;-17,301944;JUNHO-JULHO-AGOSTO
ITIQUIRA;-54,138889;-17,207222;JUNHO-JULHO-AGOSTO
ILHA CAMARGO;-56,580556;-17,056389;JUNHO-JULHO-AGOSTO
TR-S RANCHOS;-47,779444;-18,362778;JUNHO-JULHO-AGOSTO
FAZENDA S+O DOMINGOS;-47,694722;-18,103056;JUNHO-JULHO-AGOSTO
CORUMBAZUL;-48,858333;-18,241944;JUNHO-JULHO-AGOSTO
PONTE MEIA PONTE;-49,610833;-18,338889;JUNHO-JULHO-AGOSTO
FAZENDA ALIANÃA;-50,031389;-18,104722;JUNHO-JULHO-AGOSTO
MAURIL-NDIA;-50,337222;-18,018611;JUNHO-JULHO-AGOSTO
CAMPO ALEGRE;-51,093056;-18,517778;JUNHO-JULHO-AGOSTO
ITARUM+;-51,347222;-18,764722;JUNHO-JULHO-AGOSTO
POMBAL;-51,496944;-18,095;JUNHO-JULHO-AGOSTO
APOR+;-51,91;-18,966667;JUNHO-JULHO-AGOSTO
COLÈNIA FIGUEIR+O;-53,641389;-18,673611;JUNHO-JULHO-AGOSTO
CANASTRA;-51,149444;-19,1;JUNHO-JULHO-AGOSTO
ITAJ-;-51,533611;-19,106111;JUNHO-JULHO-AGOSTO
ROCHEDO;-54,892778;-19,951111;JUNHO-JULHO-AGOSTO
RIO NEGRO;-54,983333;-19,439722;JUNHO-JULHO-AGOSTO
CAMAPU+;-54,036389;-19,533889;JUNHO-JULHO-AGOSTO
BANDEIRANTES;-54,359722;-19,918333;JUNHO-JULHO-AGOSTO
FAZENDA CARANDA;-54,172778;-19,3025;JUNHO-JULHO-AGOSTO
IGUAÃU;-55,792222;-19,943056;JUNHO-JULHO-AGOSTO
PARA-SO;-56,712222;-19,173333;JUNHO-JULHO-AGOSTO
CAMPO ALTO;-56,088889;-19,003333;JUNHO-JULHO-AGOSTO
FORTE COIMBRA;-57,789444;-19,918611;JUNHO-JULHO-AGOSTO
PORTO ESPERANÃA;-57,437222;-19,600556;JUNHO-JULHO-AGOSTO
-GUA CLARA;-52,901389;-20,445;JUNHO-JULHO-AGOSTO
RIBAS DO RIO PARDO;-53,7575;-20,443333;JUNHO-JULHO-AGOSTO
SANTA ELISA;-54,871667;-20,495;JUNHO-JULHO-AGOSTO
CIPOL-NDIA;-55,393056;-20,1275;JUNHO-JULHO-AGOSTO
TABOCO;-55,644167;-20,070278;JUNHO-JULHO-AGOSTO
PORTO VELHO;-52,183333;-21,016667;JUNHO-JULHO-AGOSTO
PORTO UER-;-52,437222;-21,715833;JUNHO-JULHO-AGOSTO
XAVANTINA DO SUL;-52,810278;-21,295;JUNHO-JULHO-AGOSTO
PORTO PINDA-BA;-53,051111;-21,614444;JUNHO-JULHO-AGOSTO
AROEIRA;-54,424444;-21,646389;JUNHO-JULHO-AGOSTO
PORTO RIO BRILHANTE;-54,6225;-21,796389;JUNHO-JULHO-AGOSTO
VAU DO BALSAMO;-54,506944;-20,993889;JUNHO-JULHO-AGOSTO
MARACAJU;-55,136389;-21,617222;JUNHO-JULHO-AGOSTO
BONITO;-56,516944;-21,115278;JUNHO-JULHO-AGOSTO
MARAB-;-57,357778;-21,688333;JUNHO-JULHO-AGOSTO
ANAURIL-NDIA;-52,716944;-22,181667;JUNHO-JULHO-AGOSTO
CAARAPË;-54,824444;-22,624167;JUNHO-JULHO-AGOSTO
DOURADOS;-54,791944;-22,397222;JUNHO-JULHO-AGOSTO
GLËRIA DE DOURADOS;-54,235;-22,405;JUNHO-JULHO-AGOSTO
BELA VISTA;-56,526389;-22,108889;JUNHO-JULHO-AGOSTO
CARACOL;-57,029167;-22,030833;JULHO-AGOSTO-SETEMBRO
NAVIRAI;-54,200278;-23,063333;JUNHO-JULHO-AGOSTO
IGUATEMI;-54,562778;-23,681944;JUNHO-JULHO-AGOSTO
AMAMBAI;-55,240833;-23,099444;JUNHO-JULHO-AGOSTO
CAMPO DOS CAVALOS;-40,647276;-9,559874;JULHO-AGOSTO-SETEMBRO
JUNCO (CODEVASF);-40,606442;-9,674319;JULHO-AGOSTO-SETEMBRO
FAZENDA BEL+M;-37,345309;-10,942107;NOVEMBRO-DEZEMBRO-JANEIRO
SANTA ROSA DE LIMA (CAMBOATA);-37,193085;-10,664606;NOVEMBRO-DEZEMBRO-JANEIRO
CAPELA;-37,066973;-10,483772;DEZEMBRO-JANEIRO-FEVEREIRO
PEDRA VERMELHA;-39,509769;-10,361824;AGOSTO-SETEMBRO-OUTUBRO
QUEIMADAS;-39,634215;-10,973494;AGOSTO-SETEMBRO-OUTUBRO
AÃUDE JACURICI;-39,720881;-10,652381;AGOSTO-SETEMBRO-OUTUBRO
SA+DE;-40,400331;-10,933771;AGOSTO-SETEMBRO-OUTUBRO
PINDOBAÃU;-40,380053;-10,802381;AGOSTO-SETEMBRO-OUTUBRO
PONTO NOVO;-40,111996;-10,844882;AGOSTO-SETEMBRO-OUTUBRO
AÃUDE SOHEM;-40,114495;-10,395157;AGOSTO-SETEMBRO-OUTUBRO
RIO VERDE II  (CODEVASF);-42,344236;-10,985723;JUNHO-JULHO-AGOSTO
SALGADO;-37,466977;-11,017108;OUTUBRO-NOVEMBRO-DEZEMBRO
EST-NCIA;-37,366976;-11,267109;NOVEMBRO-DEZEMBRO-JANEIRO
ITANHY;-37,566978;-11,550444;NOVEMBRO-DEZEMBRO-JANEIRO
INHAMBUPE;-38,348373;-11,783222;SETEMBRO-OUTUBRO-NOVEMBRO
CIPË;-38,516984;-11,117107;AGOSTO-SETEMBRO-OUTUBRO
PONTE EUCLIDES DA CUNHA;-38,835598;-11,063495;AGOSTO-SETEMBRO-OUTUBRO
GAVI+O II;-39,787549;-11,47183;AGOSTO-SETEMBRO-OUTUBRO
MIGUEL CALMON (DJALMA DUTRA);-37,940592;-12,130724;AGOSTO-SETEMBRO-OUTUBRO
FRANÃA;-40,596444;-11,557385;AGOSTO-SETEMBRO-OUTUBRO
JACOBINA;-40,484499;-11,20405;AGOSTO-SETEMBRO-OUTUBRO
BARRA DO MUNDO NOVO;-40,508388;-11,858498;AGOSTO-SETEMBRO-OUTUBRO
AÃUDE SERROTE;-40,303942;-11,410162;JULHO-AGOSTO-SETEMBRO
AÃUDE RIO DO PEIXE;-39,965606;-11,23044;JULHO-AGOSTO-SETEMBRO
ARRECIFE;-41,883675;-11,017103;JUNHO-JULHO-AGOSTO
FAZENDA CABACEIRAS;-42,317012;-11,442382;JUNHO-JULHO-AGOSTO
FAZENDA REFRIG+RIO - JUSANTE;-42,285622;-11,333493;JUNHO-JULHO-AGOSTO
MORPAR-;-43,283407;-11,566549;JUNHO-JULHO-AGOSTO
BOQUEIR+O;-43,826466;-11,34238;JUNHO-JULHO-AGOSTO
FAZENDA MACAMBIRA;-44,159802;-11,612659;JUNHO-JULHO-AGOSTO
S+O SEBASTI+O;-44,883696;-11,983771;JUNHO-JULHO-AGOSTO
IBIPETUBA;-44,524804;-11,006267;JUNHO-JULHO-AGOSTO
FORMOSA DO RIO PRETO;-45,202308;-11,04821;JUNHO-JULHO-AGOSTO
FAZENDA BOM JARDIM;-45,526755;-10,994321;JUNHO-JULHO-AGOSTO
PONTE SERAFIM - MONTANTE;-45,613423;-11,901547;JUNHO-JULHO-AGOSTO
NOVA VIDA - MONTANTE;-45,122586;-11,852937;JUNHO-JULHO-AGOSTO
CARIPARE;-45,042585;-11,501546;JUNHO-JULHO-AGOSTO
CORTE GRANDE;-37,756702;-12,057947;NOVEMBRO-DEZEMBRO-JANEIRO
TIRIRICA;-38,056983;-12,570727;DEZEMBRO-JANEIRO-FEVEREIRO
ARAÃAS;-38,200872;-12,210725;DEZEMBRO-JANEIRO-FEVEREIRO
BURACICA;-38,515319;-12,251836;DEZEMBRO-JANEIRO-FEVEREIRO
EMBOACICA;-38,139206;-12,607116;DEZEMBRO-JANEIRO-FEVEREIRO
TEODORO SAMPAIO;-38,639487;-12,304058;AGOSTO-SETEMBRO-OUTUBRO
ARGOIM (DNOCS);-39,518382;-12,584614;AGOSTO-SETEMBRO-OUTUBRO
MILAGRES;-39,850329;-12,900449;JULHO-AGOSTO-SETEMBRO
ITAET+;-40,967004;-12,99267;JULHO-AGOSTO-SETEMBRO
IAÃU;-40,215332;-12,760447;JULHO-AGOSTO-SETEMBRO
FAZENDA IGUAÃU;-41,071171;-12,937669;JULHO-AGOSTO-SETEMBRO
ANDARA-;-41,32784;-12,802113;JULHO-AGOSTO-SETEMBRO
PORTO;-41,29645;-12,497945;JULHO-AGOSTO-SETEMBRO
GUINE;-41,544508;-12,771557;JULHO-AGOSTO-SETEMBRO
USINA MUCUG-;-41,37034;-13,007947;JULHO-AGOSTO-SETEMBRO
BROTAS DE MACA+BAS;-42,629791;-12,003611;JUNHO-JULHO-AGOSTO
PONTE BR-242;-42,760627;-12,255442;JUNHO-JULHO-AGOSTO
GAMELEIRA;-43,378687;-12,868499;JUNHO-JULHO-AGOSTO
IBOTIRAMA;-43,222852;-12,183218;JUNHO-JULHO-AGOSTO
SERRA DOURADA (FAZ. MURITIBA);-43,958969;-12,767109;JUNHO-JULHO-AGOSTO
BARREIRAS;-45,008419;-12,154327;JUNHO-JULHO-AGOSTO
FAZENDA COQUEIRO;-44,952864;-12,406273;JUNHO-JULHO-AGOSTO
FAZENDA REDENÃ+O;-45,083698;-12,117105;JUNHO-JULHO-AGOSTO
DEROCAL;-45,119254;-12,410995;JUNHO-JULHO-AGOSTO
S-TIO GRANDE;-45,085365;-12,430439;JUNHO-JULHO-AGOSTO
FAZENDA JOHA;-45,817036;-12,117104;JUNHO-JULHO-AGOSTO
RODA VELHA;-45,947593;-12,764329;JUNHO-JULHO-AGOSTO
COROA;-38,642821;-13,003784;DEZEMBRO-JANEIRO-FEVEREIRO
SANTA LUZIA;-39,491995;-13,601564;AGOSTO-SETEMBRO-OUTUBRO
ITUBER-;-39,169492;-13,81101;SETEMBRO-OUTUBRO-NOVEMBRO
ARATUIPE;-39,002546;-13,074617;NOVEMBRO-DEZEMBRO-JANEIRO
WENCESLAU GUIMAR+ES;-39,479217;-13,685175;AGOSTO-SETEMBRO-OUTUBRO
MUTU-PE;-39,504772;-13,224617;AGOSTO-SETEMBRO-OUTUBRO
NAZAR+;-39,028935;-13,03295;NOVEMBRO-DEZEMBRO-JANEIRO
VALENÃA;-39,077547;-13,367674;NOVEMBRO-DEZEMBRO-JANEIRO
SANTA IN-S;-39,821719;-13,297951;AGOSTO-SETEMBRO-OUTUBRO
NILO PEÃANHA;-39,108381;-13,59962;DEZEMBRO-JANEIRO-FEVEREIRO
JEQUI+;-40,142555;-13,87212;JULHO-AGOSTO-SETEMBRO
NOVA ITARANA;-40,068387;-13,022671;JULHO-AGOSTO-SETEMBRO
ITUAÃU;-41,30923;-13,812396;JULHO-AGOSTO-SETEMBRO
PORTO NOVO;-43,906191;-13,293501;JUNHO-JULHO-AGOSTO
S-TIO DO MATO;-43,466466;-13,085167;JUNHO-JULHO-AGOSTO
MOCAMBO;-44,562863;-13,280444;JUNHO-JULHO-AGOSTO
GATOS;-44,632586;-13,714335;JUNHO-JULHO-AGOSTO
CORRENTINA;-44,638696;-13,3435;JUNHO-JULHO-AGOSTO
COLÈNIA DO FORMOSO;-44,304806;-13,562668;JUNHO-JULHO-AGOSTO
ARROJADO;-44,570085;-13,452945;JUNHO-JULHO-AGOSTO
SANTA MARIA DA VITËRIA;-44,20036;-13,399056;JUNHO-JULHO-AGOSTO
ARROJOL-NDIA;-45,403702;-13,731;JUNHO-JULHO-AGOSTO
FAZENDA PLANALTO;-46,140651;-13,749055;JUNHO-JULHO-AGOSTO
FAZENDA PRAINHA (FAZ.ANTAS);-46,063428;-13,312942;JUNHO-JULHO-AGOSTO
LOMANTO JUNIOR;-39,471163;-14,808236;AGOSTO-SETEMBRO-OUTUBRO
FLORESTA AZUL;-39,658664;-14,860181;AGOSTO-SETEMBRO-OUTUBRO
PEDRINHAS;-39,46894;-14,327123;JULHO-AGOSTO-SETEMBRO
IPIA+;-39,690052;-14,1749;JULHO-AGOSTO-SETEMBRO
ITAJU-PE (PIRANJI);-39,387551;-14,67768;JULHO-AGOSTO-SETEMBRO
SANTA CRUZ DA VITËRIA;-39,807832;-14,959903;JULHO-AGOSTO-SETEMBRO
IBICARA-;-39,608664;-14,876848;JULHO-AGOSTO-SETEMBRO
LUCAIA (CAMPOS SALES);-40,505556;-14,750453;JULHO-AGOSTO-SETEMBRO
VITËRIA DA CONQUISTA;-40,833673;-14,867124;JUNHO-JULHO-AGOSTO
AREI+O;-40,135612;-14,607123;JULHO-AGOSTO-SETEMBRO
SANTO ANTÈNIO;-41,292841;-14,098786;JULHO-AGOSTO-SETEMBRO
PIRIP-;-41,718957;-14,943512;JUNHO-JULHO-AGOSTO
CANDIBA (MUCAMBO);-42,866186;-14,411285;JUNHO-JULHO-AGOSTO
CARINHANHA;-43,768414;-14,304894;JUNHO-JULHO-AGOSTO
PALMAS DE MONTE ALTO;-43,163688;-14,256284;JUNHO-JULHO-AGOSTO
COCOS;-44,531197;-14,180726;JUNHO-JULHO-AGOSTO
CAJUEIRO;-45,173702;-14,836561;JUNHO-JULHO-AGOSTO
S+O JOS+;-39,345885;-15,092683;AGOSTO-SETEMBRO-OUTUBRO
ITAJU DO COLÈNIA;-39,723943;-15,139349;JULHO-AGOSTO-SETEMBRO
MASCOTE;-39,301996;-15,564629;AGOSTO-SETEMBRO-OUTUBRO
FAZENDA NANCY;-39,517275;-15,603796;JULHO-AGOSTO-SETEMBRO
FAZENDA MANAUS;-39,769221;-15,153516;JULHO-AGOSTO-SETEMBRO
CAMACAN (VARGITO);-39,492831;-15,426295;JULHO-AGOSTO-SETEMBRO
INHOBIM;-40,933119;-15,340181;JUNHO-JULHO-AGOSTO
C-NDIDO SALES;-41,22201;-15,511848;JUNHO-JULHO-AGOSTO
ITAMARATI;-41,406733;-15,577404;JUNHO-JULHO-AGOSTO
VEREDA DO PARA-SO;-41,452011;-15,493237;JUNHO-JULHO-AGOSTO
MONTEZUMA;-42,500351;-15,167123;JUNHO-JULHO-AGOSTO
TABOLEIRO ALTO;-42,183683;-15,300457;JUNHO-JULHO-AGOSTO
S+O JO+O DO PARA-SO;-42,023126;-15,314902;JUNHO-JULHO-AGOSTO
RIO PARDO DE MINAS;-42,543408;-15,599624;JUNHO-JULHO-AGOSTO
